1,31,28,31,30,31,30,31,31,30,31,30,31
1,31,28,31,30,31,30,31,31,30,31,30,31
1,31,28,31,30,31,30,31,31,30,31,30,31
1,31,29,31,30,31,30,31,31,30,31,30,31
1,31,28,31,30,31,30,31,31,30,31,30,31
1,31,28,31,30,31,30,31,31,30,31,30,31
1,31,28,31,30,31,30,31,31,30,31,30,31
1,31,29,31,30,31,30,31,31,30,31,30,31
1,31,28,31,30,31,30,31,31,30,31,30,31
1,31,28,31,30,31,30,31,31,30,31,30,31
1,31,28,31,30,31,30,31,31,30,31,30,31
1,31,29,31,30,31,30,31,31,30,31,30,31
1,31,28,31,30,31,30,31,31,30,31,30,31
